district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Marysville Joint Unified,Anna McKenney Intermediate,1904 Huston Marysville CA 95901-3932,,,False,tested,,Yuba County,39.157644,-121.571542,
Marysville Joint Unified,Arboga Elementary,1686 Broadway Olivehurst CA 95961-4230,,,False,tested,Olivehurst,Yuba County,39.050259999999994,-121.55631000000001,
Marysville Joint Unified,Cedar Lane Elementary,841 Cedar Lane Olivehurst CA 95961-4230,,,False,tested,Olivehurst,Yuba County,39.123447999999996,-121.58471499999999,
Marysville Joint Unified,Covillaud Elementary,628 F Street Marysville CA 95901-5405,,,,not tested,,Yuba County,39.141548,-121.59239199999999,
Marysville Joint Unified,Edgewater Elementary,5715 Oakwood Drive Marysville CA 95901-7343,,,False,tested,Marysville,Yuba County,39.119801,-121.54942700000001,
Marysville Joint Unified,Ella Elementary,4850 Olivehurst Avenue Olivehurst CA 95961-4230,,,False,tested,,Yuba County,39.094002,-121.552575,
Marysville Joint Unified,Johnson Park Elementary,4364 Lever Avenue Olivehurst CA 95961-4230,8.1,ppb,True,tested,,Yuba County,39.080984,-121.53567199999999,8.1
Marysville Joint Unified,Kynoch Elementary,1905 Ahern Street Marysville CA 95901-3322,,,False,tested,,Yuba County,39.157259,-121.57631200000002,
Marysville Joint Unified,Linda Elementary,6180 Dunning Avenue Marysville CA 95901-6505,,,False,tested,Marysville,Yuba County,39.133226,-121.54543000000001,
Marysville Joint Unified,Lindhurst High,4446 Olive Drive Olivehurst CA 95961-4738,9.9,ppb,True,tested,Olivehurst,Yuba County,39.083625,-121.535402,10.0
Marysville Joint Unified,Marysville Charter Academy for the Arts,1917 B Street Marysville CA 95901-3731,,,False,tested,,Yuba County,39.158552,-121.58948600000001,
Marysville Joint Unified,Marysville Community Day,1919 B Street Marysville CA 95901-3731,,,,not tested,,Yuba County,39.158552,-121.58948600000001,
Marysville Joint Unified,Marysville High,12 East 18th Street Marysville CA 95901-3751,,,False,tested,,Yuba County,39.155201,-121.58559,
Marysville Joint Unified,Olivehurst Elementary,1778 McGowan Parkway Olivehurst CA 95961-4799,,,False,tested,,Yuba County,39.076152,-121.55081200000001,
Marysville Joint Unified,Paragon Collegiate Academy,1608 Sampson Street Marysville CA 95901-4314,,,,not tested,,Yuba County,39.153663,-121.58036799999999,
Marysville Joint Unified,South Lindhurst Continuation High,4446 Olive Dr. Olivehurst CA 95961-4738,,,False,tested,Olivehurst,Yuba County,39.083625,-121.535402,
Marysville Joint Unified,Yuba Feather Elementary,18008 Oregon Hill Road Challenge CA 95925,,,False,tested,,Yuba County,39.481978999999995,-121.22022199999999,
Marysville Joint Unified,Yuba Gardens Intermediate,1964 11th Avenue Olivehurst CA 95961-4532,,,False,tested,,Yuba County,39.086159,-121.54385500000001,
