district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Victor Valley Union High,Adelanto High,15620 Joshua Street Adelanto CA 92392-5600,,,False,tested,,San Bernardino County,34.600268,-117.448553,
Victor Valley Union High,Cobalt Institute of Math and Science Academy,13801 Cobalt Road Victorville CA 92392-9373,,,False,tested,Victorville,San Bernardino County,34.501041,-117.37298100000001,
Victor Valley Union High,Excelsior Charter,18422 Bear Valley Road Building 11 Victorville CA 92395-5850,,,,not tested,Victorville,San Bernardino County,34.473508,-117.26696899999999,
Victor Valley Union High,Goodwill High,16350 Mojave Drive Victorville CA 92395-3655,,,False,tested,Victorville,San Bernardino County,34.529090000000004,-117.306242,
Victor Valley Union High,Imogene Garner Hook Junior High,15000 Hook Boulevard Victorville CA 92394-2121,,,,not tested,Victorville,San Bernardino County,34.521423,-117.339662,
Victor Valley Union High,Lakeview Leadership Academy,12484 Tamarisk Rd. Victorville CA 92395-5101,,,False,tested,Victorville,San Bernardino County,34.477733,-117.271883,
Victor Valley Union High,Lakeview Leadership Academy,12484 Tamarisk Road Victorville CA 92395-5101,,,,not tested,Victorville,San Bernardino County,34.477938,-117.272897,
Victor Valley Union High,Options for Youth-Victorville Charter,15048 Bear Valley Road Victorville CA 92392-9235,,,,not tested,Victorville,San Bernardino County,34.470733,-117.312324,
Victor Valley Union High,Silverado High,14048 Cobalt Road Victorville CA 92392-9316,,,False,tested,Victorville,San Bernardino County,34.506007000000004,-117.373222,
Victor Valley Union High,University Preparatory,13853 Seneca Rd Victorville CA 92392-9339,6.7,ppb,True,tested,Victorville,San Bernardino County,34.51398,-117.360712,9.7
Victor Valley Union High,Victor Valley High,16500 Mojave Drive Victorville CA 92395,,,False,tested,Victorville,San Bernardino County,34.529103000000006,-117.30368700000001,
Victor Valley Union High,Victor Valley Union High,12484 Tamarisk Victorville CA 92395,,,,not tested,Victorville,San Bernardino County,34.477938,-117.272897,
