district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Taft Union High,Buena Vista High (Continuation),900 North 10th Street Taft CA 93268-2202,,,,not tested,Taft,Kern County,35.146019,-119.465042,
Taft City,Conley Elementary,623 Rose Avenue Taft CA 93268-4127,,,False,tested,Taft,Kern County,35.129926,-119.458696,
Taft City,Jefferson Elementary,318 Taylor Street Taft CA 93268-1714,6.65,ppb,True,tested,Taft,Kern County,35.154866,-119.46,65.0
Taft City,Lincoln Junior High,810 Sixth Street Taft CA 93268-2306,,,False,tested,Taft,Kern County,35.147695,-119.45601299999998,
Taft City,Parkview Elementary,520 A Street Taft CA 93268-3734,,,False,tested,Taft,Kern County,35.136804,-119.472424,
Taft City,Roosevelt Elementary,811 Sixth Street Taft CA 93268-2305,,,False,tested,Taft,Kern County,35.147696,-119.457601,
Taft City,Taft Primary,212 Lucard Street Taft CA 93268-3214,,,False,tested,Taft,Kern County,35.142386,-119.453631,
Taft Union High,Taft Union High,701 Wildcat Way Taft CA 93268-2319,,,,not tested,Taft,Kern County,35.146338,-119.46048200000001,
Kern County Office of Education,West Kern Community School,301 North Street Taft CA 93268,,,,not tested,Taft,Kern County,35.140832,-119.45586899999999,
West Park Elementary,West Side ROP,515 9th Street Taft CA 93268-2715,,,,not tested,Taft,Kern County,35.145547,-119.46411,
