district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
LAUSD,122ND STREET ELEMENTARY,"405 E 122ND ST, LOS ANGELES,    CA 90061",,,,exempt,,Los Angeles County,33.921385,-118.267331,
LAUSD,4TH STREET PRIMARY CENTER,"469 AMALIA AVE, LOS ANGELES, CA 90022",,,,exempt,,Los Angeles County,34.027609999999996,-118.154046,
Lost Hills Union Elementary,A. M. Thomas Middle,20979 Lobos Court Lost Hills CA 93249-0158,,,,not tested,,Kern County,35.614912,-119.699366,
Los Angeles Unified,Academia Moderna,2410 Broadway Walnut Park CA 90255-6342,,,,not tested,,Los Angeles County,33.967093,-118.22985200000001,
Acalanes Union High,Acalanes Adult Education Center,1963 Tice Valley Boulevard Walnut Creek CA 94595-2201,,,,not tested,,Contra Costa County,37.87725,-122.073346,
Acalanes Union High,Acalanes Center for Independent Study,1963 Tice Valley Boulevard Walnut Creek CA 94595-2201,,,False,tested,,Contra Costa County,37.87725,-122.073346,
Acalanes Union High,Acalanes High,1200 Pleasant Hill Road Lafayette CA 94549-2623,,,False,tested,,Contra Costa County,37.904924,-122.098853,
Ukiah Unified,Accelerated Achievement Academy,1031 North State Street Ukiah CA 95482-3413,,,False,tested,,Mendocino County,39.162756,-123.21006499999999,
Paradise Unified,Achieve Charter School of Paradise Inc.,771 Elliott Road Paradise CA 95969-3913,,,,not tested,,Butte County,39.759571,-121.621329,
Contra Costa County Office of Education,Acton Academy Blackhawk,3860 Blackhawk Rd Danville CA 94506,,,,not tested,,Contra Costa County,37.799487,-121.92158400000001,
Kentfield Elementary,Adaline E. Kent Middle,800 College Avenue Kentfield CA 94904-2549,,,False,tested,,Marin County,37.952692,-122.54763799999999,
Adelanto Elementary,Adelanto Elementary,17931 Jonathan Street Adelanto CA 92301-1734,,,,not tested,,San Bernardino County,34.576865999999995,-117.40961399999999,
Victor Valley Union High,Adelanto High,15620 Joshua Street Adelanto CA 92392-5600,,,False,tested,,San Bernardino County,34.600268,-117.448553,
Washington Unified,Adult Education,919 Westacre Road West Sacramento CA 95691-3224,,,False,tested,,Yolo County,38.578192,-121.530507,
Los Nietos,Aeolian Elementary,11600 Aeolian Street Whittier CA 90606-3306,,,False,tested,,Los Angeles County,33.966189,-118.068872,
Southern Humboldt Joint Unified,Agnes J. Johnson  Elementary,73 School Road Weott CA 95571-0280,,,False,tested,,Humboldt County,40.321362,-123.925004,
San Ramon Valley Unified,Alamo Elementary,100 Wilson Road Alamo CA 94507-1253,,,False,tested,,Contra Costa County,37.866409999999995,-122.03062299999999,
Temecula Valley Unified,Alamos Elementary,38200 Pacific Park Drive Murrieta CA 92563-3242,,,False,tested,,Riverside County,33.564440999999995,-117.111116,
Albany City Unified,Albany Adult,603 Key Route Blvd Albany CA 94706-1422,,,,not tested,,Alameda County,37.896549,-122.29256299999999,
Albany City Unified,Albany Childrens Center,720 Jackson St Albany CA 94706,8.2,ppb,True,tested,,Alameda County,37.893166,-122.302797,8.2
Albany City Unified,Albany High,603 Key Route Boulevard Albany CA 94706-1422,,,False,tested,,Alameda County,37.896549,-122.29256299999999,
Albany City Unified,Albany Middle,1259 Brighton Avenue Albany CA 94706-1336,,,False,tested,,Alameda County,37.897675,-122.295346,
Delano Union Elementary,Albany Park Elementary,235 West 20th Avenue Delano CA 93215-1352,,,False,tested,,Kern County,35.783225,-119.26168500000001,
Bellflower Unified,Albert Baxter Elementary,14929 Cerritos Avenue Bellflower CA 90706-2827,,,False,tested,,Los Angeles County,33.897999,-118.139974,
Sacramento City Unified,Albert Einstein Middle,9325 Mirandy Drive Sacramento CA 95826-5224,,,False,tested,,Sacramento County,38.548454,-121.349928,
