district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Chino Valley Unified,Alicia Cortez Elementary,12750 Carissa Avenue Chino CA 91710-3701,,,,not tested,Chino,San Bernardino County,34.022957,-117.669855,
Chino Valley Unified,Anna A. Borba Fundamental Elementary,4980 Riverside Drive Chino CA 91710-4130,,,,not tested,Chino,San Bernardino County,34.01913,-117.696354,
Chino Valley Unified,Buena Vista Continuation High,13509 Ramona Avenue Chino CA 91710-4130,,,,not tested,Chino,San Bernardino County,34.008179,-117.706523,
Chino Valley Unified,Cal Aero Preserve Academy,15850 Main Street Chino CA 91708-9290,,,,not tested,Chino,San Bernardino County,33.965714,-117.62313999999999,
Chino Valley Unified,Chino High,5472 Park Place Chino CA 91710-4130,,,,not tested,Chino,San Bernardino County,34.021256,-117.68518700000001,
Chino Valley Unified,Dickson Elementary,3930 Pamela Drive Chino CA 91710-4130,,,False,tested,Chino,San Bernardino County,34.015273,-117.71937,
Chino Valley Unified,Don Antonio Lugo High,13400 Pipeline Avenue Chino CA 91710-4130,,,,not tested,Chino,San Bernardino County,33.994904,-117.715166,
Chino Valley Unified,E. J. Marshall Elementary,12045 Telephone Avenue Chino CA 91710-4130,,,,not tested,Chino,San Bernardino County,34.034561,-117.693918,
Chino Valley Unified,Edwin Rhodes Elementary,6655 Schaefer Avenue Chino CA 91710-9106,,,,not tested,Chino,San Bernardino County,34.00468,-117.65953700000001,
Chino Valley Unified,Howard Cattle Elementary,13590 Cypress Avenue Chino CA 91710-4130,,,,not tested,Chino,San Bernardino County,34.00667,-117.662944,
Chino Valley Unified,Lyle S. Briggs Fundamental,11880 Roswell Avenue Chino CA 91710-4130,,,False,tested,Chino,San Bernardino County,34.037094,-117.72008600000001,
Chino Valley Unified,Magnolia Junior High,13150 Mountain Avenue Chino CA 91710-4130,,,,not tested,Chino,San Bernardino County,34.018088,-117.667627,
Chino Valley Unified,Newman Elementary,4150 Walnut Avenue Chino CA 91710-4130,,,False,tested,Chino,San Bernardino County,34.026267,-117.71465400000001,
Chino Valley Unified,Ramona Junior High,4575 Walnut Avenue Chino CA 91710-4130,,,,not tested,Chino,San Bernardino County,34.026154,-117.706123,
Chino Valley Unified,Walnut Avenue Elementary,5550 Walnut Avenue Chino CA 91710-4130,,,,not tested,Chino,San Bernardino County,34.026272999999996,-117.68335,
