district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Moreno Valley Unified,Alessandro,23311 Dracaea Avenue Moreno Valley CA 92553-3201,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.928065,-117.256035
Moreno Valley Unified,Armada Elementary,25201 John F. Kennedy Drive Moreno Valley CA 92551-7138,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.902243,-117.223629
Moreno Valley Unified,Badger Springs Middle,24750 Delphinium Avenue Moreno Valley CA 92553-5812,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.906509,-117.232249
Moreno Valley Unified,Bayside Community Day,24501 Cactus Avenue Moreno Valley CA 92553,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.909958,-117.23486
Moreno Valley Unified,Bear Valley Elementary,26125 Fir Avenue Moreno Valley CA 92553-2203,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.935397,-117.206727
Moreno Valley Unified,Box Springs Elementary,11900 Athens Drive Moreno Valley CA 92557-5934,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.948739,-117.276343
Moreno Valley Unified,Butterfield Elementary,13400 Kitching Street Moreno Valley CA 92553-6807,5.93,ppb,TRUE,tested,Moreno Valley,Riverside County,33.926033,-117.217536
Moreno Valley Unified,Canyon Springs High,23100 Cougar Canyon Drive Moreno Valley CA 92557-3801,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.961199,-117.260701
Moreno Valley Unified,Chaparral Hills Elementary,24850 Delphinium  Avenue Moreno Valley CA 92553-5876,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.906509,-117.229222
Moreno Valley Unified,Cloverdale Elementary,12050 Kitching Street Moreno Valley CA 92557-7623,NA,NA,FALSE,tested,Moreno Valley,Riverside County,33.945497,-117.217577
Moreno Valley Unified,Cornerstone Fellowship Academy,12407 Yuma Court Moreno Valley CA 92557,NA,NA,NA,not tested,Moreno Valley,Riverside County,33.940687,-117.214142
